Date,Open,High,Low,Close,Adj Close,Volume
2014-01-03,52.0,52.4957160949707,51.842857360839844,51.871429443359375,51.871429443359375,10817100
2014-01-06,51.88999938964844,52.04428482055664,50.47571563720703,51.36714172363281,51.36714172363281,15501500
2014-01-07,49.68428421020508,49.698570251464844,48.15285873413086,48.5,48.5,36167600
2014-01-08,48.104286193847656,49.42571258544922,48.07428741455078,48.71285629272461,48.71285629272461,20001100
2014-01-09,48.82428741455078,49.13999938964844,47.85714340209961,48.150001525878906,48.150001525878906,17007200
2014-01-10,48.29571533203125,48.37714385986328,47.218570709228516,47.448570251464844,47.448570251464844,16237900
2014-01-13,47.30428695678711,49.810001373291016,47.30428695678711,48.11571502685547,48.11571502685547,27237000
2014-01-14,48.77714157104492,48.79999923706055,47.5099983215332,48.279998779296875,48.279998779296875,19740000
2014-01-15,47.85714340209961,48.36714172363281,45.58142852783203,47.1971435546875,47.1971435546875,40432000
2014-01-16,46.915714263916016,47.69571304321289,46.00285720825195,47.38285827636719,47.38285827636719,21135800
2014-01-17,47.43857192993164,47.83142852783203,46.89142990112305,47.1485710144043,47.1485710144043,16417100
2014-01-21,47.461429595947266,47.4957160949707,45.75,46.95857238769531,46.95857238769531,25220300
2014-01-22,47.07143020629883,47.77714157104492,46.764286041259766,47.67571258544922,47.67571258544922,48342000
2014-01-23,55.342857360839844,56.51856994628906,53.92714309692383,55.531429290771484,55.531429290771484,91280000
2014-01-24,54.81142807006836,55.81428527832031,54.76856994628906,55.1542854309082,55.1542854309082,35466900
2014-01-27,55.341426849365234,55.92856979370117,52.93714141845703,54.461429595947266,54.461429595947266,32526900
2014-01-28,54.47428512573242,58.2014274597168,54.394287109375,58.11000061035156,58.11000061035156,43590400
2014-01-29,57.58856964111328,58.191429138183594,56.86428451538086,57.202857971191406,57.202857971191406,28968100
2014-01-30,58.157142639160156,58.45571517944336,57.35857009887695,57.810001373291016,57.810001373291016,18379200
2014-01-31,57.47285842895508,58.91428756713867,57.47142791748047,58.47571563720703,58.47571563720703,23625000
2014-02-03,58.842857360839844,58.878570556640625,57.2457160949707,57.76856994628906,57.76856994628906,20145300
2014-02-04,57.92142868041992,58.361427307128906,56.71571350097656,57.987144470214844,57.987144470214844,18066300
2014-02-05,57.592857360839844,58.25,56.85714340209961,57.77428436279297,57.77428436279297,16762900
2014-02-06,58.060001373291016,58.7014274597168,57.202857971191406,58.272857666015625,58.272857666015625,12852000
2014-02-07,59.06285858154297,61.5,58.65142822265625,61.42571258544922,61.42571258544922,32921000
2014-02-10,61.34714126586914,61.76714324951172,60.611427307128906,61.49142837524414,61.49142837524414,13812400
2014-02-11,61.422855377197266,62.251426696777344,60.78714370727539,61.998573303222656,61.998573303222656,13667500
2014-02-12,62.111427307128906,62.128570556640625,60.79142761230469,61.27571487426758,61.27571487426758,15673000
2014-02-13,60.81285858154297,62.78428649902344,60.71428680419922,62.36428451538086,62.36428451538086,18700500
2014-02-14,62.43714141845703,62.52857208251953,61.66999816894531,62.21571350097656,62.21571350097656,11985400
2014-02-18,62.422855377197266,63.03428649902344,61.14285659790039,62.407142639160156,62.407142639160156,15507800
2014-02-19,61.66714096069336,62.32143020629883,61.138572692871094,61.17571258544922,61.17571258544922,16031400
2014-02-20,61.478572845458984,62.538570404052734,61.308570861816406,62.13571548461914,62.13571548461914,11965100
2014-02-21,62.67142868041992,62.67142868041992,61.378570556640625,61.74714279174805,61.74714279174805,13483400
2014-02-24,62.209999084472656,64.2414321899414,61.21428680419922,63.85714340209961,63.85714340209961,26043500
2014-02-25,64.28571319580078,65.39857482910156,63.57143020629883,64.71857452392578,64.71857452392578,18700500
2014-02-26,65.12857055664062,65.14286041259766,63.71428680419922,64.11285400390625,64.11285400390625,15010100
2014-02-27,63.977142333984375,64.87571716308594,63.977142333984375,64.60428619384766,64.60428619384766,10304700
2014-02-28,64.73285675048828,64.88571166992188,63.0,63.66143035888672,63.66143035888672,15751400
2014-03-03,63.02714157104492,63.67856979370117,62.58571243286133,63.65571594238281,63.65571594238281,13528200
2014-03-04,64.41714477539062,65.0,63.65571594238281,64.99714660644531,64.99714660644531,12387900
2014-03-05,64.855712890625,65.26285552978516,64.5585708618164,64.78571319580078,64.78571319580078,10868900
2014-03-06,64.9914321899414,65.42857360839844,64.14142608642578,64.35857391357422,64.35857391357422,11809000
2014-03-07,64.86714172363281,64.93428802490234,63.644287109375,64.0528564453125,64.0528564453125,11573800
2014-03-10,64.06714630126953,64.1114273071289,61.728572845458984,62.849998474121094,62.849998474121094,15439200
2014-03-11,63.23428726196289,63.81142807006836,62.235713958740234,62.49714279174805,62.49714279174805,10448200
2014-03-12,61.95428466796875,62.78571319580078,61.38285827636719,62.36857223510742,62.36857223510742,12134500
2014-03-13,62.81571578979492,62.89714431762695,61.182857513427734,61.43714141845703,61.43714141845703,11390400
2014-03-14,61.104286193847656,62.14142990112305,60.42856979370117,60.64142990112305,60.64142990112305,14989100
2014-03-17,61.16999816894531,61.5428581237793,60.33000183105469,60.388572692871094,60.388572692871094,10695300
2014-03-18,60.33856964111328,60.894287109375,59.5,60.03571319580078,60.03571319580078,14688100
2014-03-19,59.98143005371094,60.77857208251953,59.58000183105469,60.012855529785156,60.012855529785156,10531500
2014-03-20,59.952857971191406,61.74285888671875,59.92856979370117,60.61000061035156,60.61000061035156,14494900
2014-03-21,60.871429443359375,61.191429138183594,57.96285629272461,57.998573303222656,57.998573303222656,26770800
2014-03-24,57.92714309692383,58.06428527832031,52.657142639160156,54.128570556640625,54.128570556640625,42483700
2014-03-25,54.14285659790039,54.9900016784668,52.25,52.977142333984375,52.977142333984375,30356900
2014-03-26,53.28714370727539,53.92142868041992,52.36714172363281,53.182857513427734,53.182857513427734,27152300
2014-03-27,53.001426696777344,53.97571563720703,51.64714431762695,52.02571487426758,52.02571487426758,28672000
2014-03-28,51.459999084472656,52.71428680419922,50.82143020629883,51.26714324951172,51.26714324951172,24699500
2014-03-31,51.644287109375,52.408573150634766,49.98285675048828,50.290000915527344,50.290000915527344,22125600
2014-04-01,50.25,52.17856979370117,50.248573303222656,52.09857177734375,52.09857177734375,21338800
2014-04-02,52.237144470214844,53.00714111328125,51.18571472167969,51.84000015258789,51.84000015258789,24194100
2014-04-03,51.61857223510742,52.157142639160156,50.014286041259766,50.66999816894531,50.66999816894531,21983500
2014-04-04,50.77857208251953,50.85714340209961,47.98285675048828,48.18714141845703,48.18714141845703,34958000
2014-04-07,48.644287109375,49.74142837524414,47.301429748535156,48.28571319580078,48.28571319580078,37351300
2014-04-08,48.57857131958008,50.112857818603516,48.341426849365234,49.841426849365234,49.841426849365234,25761400
2014-04-09,50.14714431762695,50.55714416503906,49.021427154541016,50.432857513427734,50.432857513427734,20511400
2014-04-10,50.63999938964844,51.068572998046875,47.71571350097656,47.818572998046875,47.818572998046875,24871000
2014-04-11,47.25714111328125,47.83142852783203,46.22999954223633,46.672855377197266,46.672855377197266,30146200
2014-04-14,47.55571365356445,47.85714340209961,46.505714416503906,47.36857223510742,47.36857223510742,17994200
2014-04-15,47.01142883300781,47.36714172363281,44.58571243286133,46.61000061035156,46.61000061035156,30799300
2014-04-16,47.2928581237793,47.709999084472656,46.19428634643555,47.34428405761719,47.34428405761719,16114700
2014-04-17,48.10857009887695,49.961429595947266,47.5,49.39142990112305,49.39142990112305,32116000
2014-04-21,49.900001525878906,49.91428756713867,48.32857131958008,49.78428649902344,49.78428649902344,47892600
2014-04-22,53.80428695678711,54.41143035888672,52.11857223510742,53.271427154541016,53.271427154541016,64702400
2014-04-23,51.818572998046875,52.5,50.42856979370117,50.5,50.5,40285000
2014-04-24,50.35714340209961,50.842857360839844,47.82857131958008,49.15285873413086,49.15285873413086,30639000
2014-04-25,48.20857238769531,48.772857666015625,46.0,46.01142883300781,46.01142883300781,33071500
2014-04-28,45.43571472167969,45.842857360839844,42.78571319580078,44.887142181396484,44.887142181396484,47123300
2014-04-29,44.605712890625,46.37571334838867,44.575714111328125,45.69571304321289,45.69571304321289,23132900
2014-04-30,45.41714096069336,46.05714416503906,44.32143020629883,46.005714416503906,46.005714416503906,23618700
2014-05-01,46.2928581237793,49.38428497314453,46.150001525878906,48.07428741455078,48.07428741455078,37001300
2014-05-02,48.21571350097656,49.128570556640625,47.72142791748047,48.66428756713867,48.66428756713867,26194700
2014-05-05,48.29571533203125,49.354286193847656,48.014286041259766,49.1971435546875,49.1971435546875,20330800
2014-05-06,49.10285568237305,49.674285888671875,46.52000045776367,46.59857177734375,46.59857177734375,22722700
2014-05-07,46.59000015258789,46.834285736083984,45.029998779296875,45.79142761230469,45.79142761230469,25680900
2014-05-08,45.308570861816406,47.388572692871094,44.908573150634766,45.9514274597168,45.9514274597168,21168700
2014-05-09,46.01142883300781,47.13428497314453,45.33571243286133,46.93571472167969,46.93571472167969,17968300
2014-05-12,47.26571273803711,49.361427307128906,47.21714401245117,49.349998474121094,49.349998474121094,21395500
2014-05-13,49.2071418762207,50.61000061035156,48.67714309692383,49.591426849365234,49.591426849365234,20832000
2014-05-14,49.57857131958008,50.628570556640625,49.43714141845703,50.26856994628906,50.26856994628906,19891900
2014-05-15,50.121429443359375,50.255714416503906,48.48285675048828,49.16999816894531,49.16999816894531,23370200
2014-05-16,49.35285568237305,49.9957160949707,48.5485725402832,49.98285675048828,49.98285675048828,19072200
2014-05-19,49.57143020629883,52.459999084472656,49.50714111328125,52.07143020629883,52.07143020629883,25393200
2014-05-20,52.144287109375,53.24285888671875,51.771427154541016,53.0957145690918,53.0957145690918,28828100
2014-05-21,53.58856964111328,55.81285858154297,53.33571243286133,55.79999923706055,55.79999923706055,39939900
2014-05-22,55.84000015258789,56.78571319580078,55.35714340209961,55.97142791748047,55.97142791748047,33222700
2014-05-23,55.948570251464844,57.4957160949707,55.665714263916016,57.478572845458984,57.478572845458984,22122100
2014-05-27,57.42856979370117,57.459999084472656,56.16428756713867,56.97285842895508,56.97285842895508,26735100
2014-05-28,56.74285888671875,57.88571548461914,56.21428680419922,57.31999969482422,57.31999969482422,19873700
2014-05-29,57.628570556640625,59.42714309692383,57.07857131958008,59.31428527832031,59.31428527832031,22844500
2014-05-30,59.31142807006836,60.248573303222656,58.801429748535156,59.689998626708984,59.689998626708984,29248800
2014-06-02,59.92571258544922,60.415714263916016,58.92856979370117,60.29428482055664,60.29428482055664,20480600
2014-06-03,59.998573303222656,60.79999923706055,59.57857131958008,59.65285873413086,59.65285873413086,17133200
2014-06-04,59.53714370727539,60.64285659790039,59.0428581237793,60.45857238769531,60.45857238769531,17432800
2014-06-05,60.53571319580078,61.342857360839844,59.79571533203125,61.19285583496094,61.19285583496094,18930800
2014-06-06,61.43000030517578,62.12714385986328,61.19428634643555,61.4471435546875,61.4471435546875,15730400
2014-06-09,61.35714340209961,61.521427154541016,60.012855529785156,60.441429138183594,60.441429138183594,16678900
2014-06-10,60.788570404052734,62.29142761230469,60.71714401245117,61.18428421020508,61.18428421020508,22920100
2014-06-11,60.74714279174805,61.79999923706055,60.71428680419922,61.42856979370117,61.42856979370117,13745900
2014-06-12,61.29571533203125,61.46428680419922,60.07143020629883,60.349998474121094,60.349998474121094,15803200
2014-06-13,60.42856979370117,61.128570556640625,59.6014289855957,61.1014289855957,61.1014289855957,15778700
2014-06-16,60.932857513427734,61.6014289855957,60.48857116699219,61.46571350097656,61.46571350097656,12506200
2014-06-17,62.577144622802734,64.01285552978516,62.538570404052734,63.378570556640625,63.378570556640625,28996100
2014-06-18,63.38142776489258,64.4028549194336,62.89285659790039,64.0971450805664,64.0971450805664,18786600
2014-06-19,64.20428466796875,64.21286010742188,62.58000183105469,63.05571365356445,63.05571365356445,17308200
2014-06-20,63.02857208251953,63.26856994628906,62.13999938964844,62.88285827636719,62.88285827636719,13222300
2014-06-23,62.76571273803711,63.12285614013672,62.22142791748047,62.788570404052734,62.788570404052734,10672900
2014-06-24,62.57857131958008,64.27714538574219,62.21428680419922,62.33714294433594,62.33714294433594,20367200
2014-06-25,62.14285659790039,63.53714370727539,61.9042854309082,63.45857238769531,63.45857238769531,15752100
2014-06-26,62.970001220703125,63.16285705566406,62.39285659790039,62.801429748535156,62.801429748535156,14237300
2014-06-27,62.61714172363281,63.31285858154297,62.485713958740234,63.1542854309082,63.1542854309082,15587600
2014-06-30,63.26571273803711,63.83856964111328,62.81285858154297,62.94285583496094,62.94285583496094,10588900
2014-07-01,65.17571258544922,67.66857147216797,65.04285430908203,67.5857162475586,67.5857162475586,37995300
2014-07-02,67.63999938964844,67.98143005371094,66.57714080810547,66.67713928222656,66.67713928222656,17309600
2014-07-03,67.16571807861328,67.51714324951172,66.98143005371094,67.47856903076172,67.47856903076172,11359600
